Population ID (Patch ID),Actual Population ID,Plant #,"Pollinia Removed (Inflorescence 1, Flower 1)","Pollinia Removed (Inflorescence 1, Flower 2)","Pollinia Removed (Inflorescence 1, Flower 3)","Pollinia Removed (Inflorescence 2, Flower 1)","Pollinia Removed (Inflorescence 2, Flower 2)","Pollinia Removed (Inflorescence 2, Flower 3)","Pollinia Removed (Inflorescence 3, Flower 1)","Pollinia Removed (Inflorescence 3, Flower 2)","Pollinia Removed (Inflorescence 3, Flower 3)",Area (sq m),Plants Present,Weevil Attack/Eggs,2011 NLCD Land Use/Land Cover within 200 m,Notes,"Population Age Stage (Early, Middle, Late)",Pods Seen,Date Found,Latitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Date Revisited,Height (cm),Pods Produced,Peduncles,Leaf collected?,"Leaf collected? 1 = yes, 0 = no",Seeds collected?,"Seeds collected? 1 = yes, 0 = no",Notes
AS063,MW050,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,43.535065,-79.721652,,,,,,,,,,,9/14/2018,N/A,N/A,N/A,N/A,0,N/A,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,4,4,0,1,Undeveloped second inflorescence,Undeveloped second inflorescence,Undeveloped second inflorescence,Undeveloped third inflorescence,Undeveloped third inflorescence,Undeveloped third inflorescence,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,43.535065,-79.721652,,,,,,,,,,,9/14/2018,N/A,N/A,N/A,N/A,0,N/A,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,5,3,4,4,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,No third inflorescence,No third inflorescence,No third inflorescence,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,43.535065,-79.721652,,,,,,,,,,,9/14/2018,N/A,N/A,N/A,N/A,0,N/A,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS064,MW051,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,3,7/25/2018,43.669676,-79.422881,,,,,,,,,,,9/8/2018,53,8,6,yes,1,yes,1,<3 m between plants
AS064,MW051,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,5,7/25/2018,43.669676,-79.422881,,,,,,,,,,,9/8/2018,104,3,9,yes,1,yes,1,<3 m between plants
AS064,MW051,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,3,7/25/2018,43.669676,-79.422881,,,,,,,,,,,9/8/2018,117,2,4,yes,1,yes,1,<3 m between plants
AS064,MW051,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,8,7/25/2018,43.669676,-79.422881,,,,,,,,,,,9/8/2018,111,2,5,yes,1,yes,1,<3 m between plants
AS064,MW051,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,7,7/25/2018,43.669676,-79.422881,,,,,,,,,,,9/8/2018,122,7,5,yes,1,yes,1,<3 m between plants
AS065,MW052,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1,2,N,"Developed, High Intensity",Young plants.,Not sure,0,7/25/2018,43.680726,-79.411251,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,Plants removed from site (garden)
AS065,MW052,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1,2,N,"Developed, High Intensity",Young plants.,Not sure,0,7/25/2018,43.680726,-79.411251,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,Plants removed from site (garden)
AS066,MW053,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,43.691138,-79.427943,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,43.691138,-79.427943,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,43.691138,-79.427943,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,43.691138,-79.427943,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,43.691138,-79.427943,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,43.67876,-79.431977,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,43.67876,-79.431977,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,43.67876,-79.431977,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,43.67876,-79.431977,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,43.67876,-79.431977,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,43.674579,-79.446438,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,43.674579,-79.446438,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,43.674579,-79.446438,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,43.674579,-79.446438,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,43.674579,-79.446438,,,,,,,,,,,9/8/2018,N/A,N/A,N/A,N/A,0,N/A,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,43.671068,-79.452408,,,,,,,,,,,9/9/2018,55,4,3,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,43.671068,-79.452408,,,,,,,,,,,9/9/2018,104,8,3,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,7,7/25/2018,43.671068,-79.452408,,,,,,,,,,,9/9/2018,78,2,5,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,43.671068,-79.452408,,,,,,,,,,,9/9/2018,92,16,7,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,0,7/25/2018,43.671068,-79.452408,,,,,,,,,,,9/9/2018,N/A,N/A,N/A,N/A,0,N/A,0,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
AS070,MW057,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,3,7/25/2018,43.67024,-79.462135,,,,,,,,,,,9/9/2018,57,5,3,yes,1,yes,1,>3 m between plants
AS070,MW057,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,0,7/25/2018,43.67024,-79.462135,,,,,,,,,,,9/9/2018,93,2,1,yes,1,yes,1,>3 m between plants
AS070,MW057,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,6,7/25/2018,43.67024,-79.462135,,,,,,,,,,,9/9/2018,112,4,4,yes,1,yes,1,>3 m between plants
AS070,MW057,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,30000,170,N,"Developed, High Intensity",Dispersed throughout lot edges in neighborhood. Industrial zone. Near railroad tracks. Near abandoned lots.,Late,1,7/25/2018,43.67024,-79.462135,,,,,,,,,,,9/9/2018,79,7,2,yes,1,yes,1,>3 m between plants
